p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00190961773753	0.0254104608432	Lysinuric Protein Intolerance	SMPDB	SMP00197	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Blue diaper syndrome	SMPDB	SMP00583	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Lysinuric protein intolerance (LPI)	SMPDB	SMP00585	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Cystinuria	SMPDB	SMP00723	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Hartnup Disorder	SMPDB	SMP00189	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Glucose Transporter Defect (SGLT2)	SMPDB	SMP00184	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Kidney Function	SMPDB	SMP00483	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Glucose Transporter Defect (SGLT2)	SMPDB	SMP00245	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Quinethazone Action Pathway	SMPDB	SMP00091	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Bendroflumethiazide Action Pathway	SMPDB	SMP00090	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Chlorthalidone Action Pathway	SMPDB	SMP00122	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Trichlormethiazide Action Pathway	SMPDB	SMP00121	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Indapamide Action Pathway	SMPDB	SMP00110	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Metolazone Action Pathway	SMPDB	SMP00105	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Hydrochlorothiazide Action Pathway	SMPDB	SMP00100	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Cyclothiazide Action Pathway	SMPDB	SMP00103	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Hydroflumethiazide Action Pathway	SMPDB	SMP00108	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Polythiazide Action Pathway	SMPDB	SMP00080	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Methyclothiazide Action Pathway	SMPDB	SMP00081	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Chlorothiazide Action Pathway	SMPDB	SMP00078	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Spironolactone Action Pathway	SMPDB	SMP00134	NR3C2; AQP3; SLC38A4; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	4306; 477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Eplerenone Action Pathway	SMPDB	SMP00135	NR3C2; AQP3; SLC38A4; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	4306; 477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Triamterene Action Pathway	SMPDB	SMP00132	SLC38A4; NR3C2; SCNN1A; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; AQP3	6337; 6582; 477; 480; 481; 482; 483; 1187; 358; 6557; 360; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Amiloride Action Pathway	SMPDB	SMP00133	SLC38A4; NR3C2; SCNN1A; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; AQP3	6337; 6582; 477; 480; 481; 482; 483; 1187; 358; 6557; 360; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Torsemide Action Pathway	SMPDB	SMP00118	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	6557; 477; 480; 481; 482; 483; 1187; 358; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Bumetanide Action Pathway	SMPDB	SMP00088	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	6557; 477; 480; 481; 482; 483; 1187; 358; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Ethacrynic Acid Action Pathway	SMPDB	SMP00097	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	6557; 477; 480; 481; 482; 483; 1187; 358; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00190961773753	0.0254104608432	Furosemide Action Pathway	SMPDB	SMP00115	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	6557; 477; 480; 481; 482; 483; 1187; 358; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
0.00195769739349	0.0258614662923	Terminal pathway of complement	Reactome	R-HSA-166665	C8B; C8A; C9; CLU; C7; C6; C5	730; 731; 1191; 729; 735; 732; 727	9	9
0.00195769739349	0.0258614662923	tryptophan degradation	HumanCyc	TRYPTOPHAN-DEGRADATION-1	IDO2; IDO1; KMO; DHTKD1; TDO2; HAAO; ACMSD	8564; 55526; 3620; 23498; 169355; 130013; 6999	9	9
0.00203791586091	0.0268239755555	PLK1 signaling events	PID	plk1_pathway	TPX2; BUB1; ECT2; CDK1; CLSPN; CDC25C; KIF2A; CENPE; ERCC6L; NUDC; CCNB1; CDC20; TUBG1; PLK1; AURKA; BUB1B; WEE1; NDC80; NINL; PRC1; KIF20A	3796; 995; 10112; 10403; 699; 54821; 63967; 5347; 983; 7465; 10726; 7283; 22974; 22981; 9055; 991; 891; 6790; 701; 1062; 1894	44	44
0.00209050299496	0.0274171723728	nerve growth factor pathway (ngf)	BioCarta	ngfpathway	NGF; SHC1; SOS1; FOS; GRB2; HRAS; JUN; PLCG1; MAP2K1; ELK1; NGFR	4804; 6464; 4803; 3725; 2353; 2002; 5604; 6654; 2885; 3265; 5335	18	18
0.00211863609552	0.0275876685866	One Carbon Metabolism	Wikipathways	WP241	DNMT3A; MTR; BHMT; MTHFD1; FTCD; DHFR; MTHFS; DNMT1; MAT1A; TYMS; ATIC; MTHFD1L; SHMT2; SHMT1; FOLH1	1788; 1786; 2346; 6472; 1719; 6470; 4143; 471; 25902; 10588; 635; 7298; 4548; 10841; 4522	28	28
0.00211863609552	0.0275876685866	Glutamate Glutamine metabolism	INOH	None	ALDH4A1; ALDH2; GLUD1; GPT; GLUL; ALDH9A1; ABAT; ALDH7A1; ALDH1B1; ALDH5A1; EPRS; QARS; GAD1; GLS2; CAD	5859; 501; 8659; 7915; 2746; 219; 223; 2875; 2571; 27165; 2752; 2058; 18; 217; 790	28	28
0.00213625493615	0.0277180978548	Mitotic G2-G2/M phases	Reactome	R-HSA-453274	BTRC; DYNLL1; PLK1; LIN37; PKMYT1; ALMS1; PRKAR2B; FOXM1; DCTN2; MYBL2; PHLDA1; CEP164; TPX2; CCNA2; SKP1; HAUS3; HSP90AB1; CSNK1D; AURKA; FBXL18; WEE1; NINL; YWHAE; HMMR; CENPJ; CDC25C; CENPF; CDC25A; CEP250; PPP2R2A; CDK11A; FGFR1OP; DYNC1H1; NEK2; CEP72; CCNB2; CCNB1; E2F3; LIN9; E2F1; FKBPL; GTSE1; AKAP9; YWHAG; TUBG1; CDK1; UBB; CDK7; CDK5RAP2; HSP90AA1; TUBGCP5; CKAP5	995; 9133; 983; 22974; 5577; 1869; 890; 55835; 51512; 3326; 728642; 7532; 7314; 9793; 1453; 22981; 993; 6790; 79441; 80028; 2305; 55722; 5347; 9088; 8655; 114791; 10142; 55957; 11116; 5520; 286826; 4751; 6500; 1022; 22897; 55755; 1871; 7531; 11190; 4605; 7840; 3320; 7283; 7465; 10540; 891; 1778; 1063; 22822; 63943; 3161; 8945	138	137
0.00216983942966	0.0280540232644	Glycolysis and Gluconeogenesis	EHMN	Glycolysis and Gluconeogenesis	PCK2; PCK1; NUP133; ALDH3A1; ALDH1B1; AKR1A1; ME1; NUP37; ME2; PFKP; PC; PFKM; PFKL; ACOT12; NUP93; DLAT; ALDH9A1; NUPL2; ALDH7A1; CS; ALDOB; PDHB; PFKFB1; G6PC; ALDH2; ENO3; NUP155; NUP205; ADHFE1	5091; 501; 11097; 9688; 219; 2027; 23165; 5211; 137872; 223; 2538; 1737; 218; 4199; 5106; 5214; 229; 5207; 1431; 79023; 217; 134526; 9631; 5162; 5105; 10327; 5213; 4200; 55746	68	67
0.0022112223581	0.0280919804725	Beta1 integrin cell surface interactions	PID	integrin1_pathway	ITGA9; IGSF8; ITGA1; ITGA2; ITGA6; ITGA7; COL3A1; COL2A1; MDK; CD81; THBS1; FGG; FGA; FGB; LAMA2; LAMA3; LAMA4; COL18A1; VTN; COL4A4; COL4A3; COL4A1; LAMC2; LAMC1; COL7A1; ITGAV; CD14; SPP1; COL6A1; COL6A2	1280; 975; 929; 3910; 3672; 3679; 1285; 3918; 7057; 3909; 3908; 1291; 6696; 1282; 80781; 2266; 2243; 7448; 1286; 2244; 3685; 3680; 1294; 4192; 93185; 1281; 3655; 3673; 1292; 3915	70	70
0.00221900449152	0.0280919804725	Pyrimidine Metabolism	SMPDB	SMP00046	NME6; CDA; DPYD; DHODH; DCTD; DPYS; TYMS; RRM2B; RRM2; CANT1; TK1; DUT; CAD	790; 1723; 124583; 10201; 1806; 1807; 6241; 50484; 978; 1635; 7083; 7298; 1854	23	23
0.00221900449152	0.0280919804725	UMP Synthase Deiciency (Orotic Aciduria)	SMPDB	SMP00219	NME6; CDA; DPYD; DHODH; DCTD; DPYS; TYMS; RRM2B; RRM2; CANT1; TK1; DUT; CAD	790; 1723; 124583; 10201; 1806; 1807; 6241; 50484; 978; 1635; 7083; 7298; 1854	23	23
0.00221900449152	0.0280919804725	MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy)	SMPDB	SMP00202	NME6; CDA; DPYD; DHODH; DCTD; DPYS; TYMS; RRM2B; RRM2; CANT1; TK1; DUT; CAD	790; 1723; 124583; 10201; 1806; 1807; 6241; 50484; 978; 1635; 7083; 7298; 1854	23	23
0.00221900449152	0.0280919804725	Beta Ureidopropionase Deficiency	SMPDB	SMP00172	NME6; CDA; DPYD; DHODH; DCTD; DPYS; TYMS; RRM2B; RRM2; CANT1; TK1; DUT; CAD	790; 1723; 124583; 10201; 1806; 1807; 6241; 50484; 978; 1635; 7083; 7298; 1854	23	23
0.00221900449152	0.0280919804725	Dihydropyrimidinase Deficiency	SMPDB	SMP00178	NME6; CDA; DPYD; DHODH; DCTD; DPYS; TYMS; RRM2B; RRM2; CANT1; TK1; DUT; CAD	790; 1723; 124583; 10201; 1806; 1807; 6241; 50484; 978; 1635; 7083; 7298; 1854	23	23
0.00228101378056	0.0287770804288	E2F transcription factor network	PID	e2f_pathway	POLA1; DHFR; E2F1; KAT2A; RRM2; CBX5; MYBL2; SERPINE1; CDC6; CCNA2; CDK1; CCNE2; CCNE1; SMARCA2; RYBP; SULT2A1; CDKN2C; SIRT1; CDKN2A; CDC25A; CES3; MCM3; TK1; E2F7; CASP7; E2F5; E2F4; E2F3; E2F2; TOPBP1; TP73; TYMS; CREBBP	9134; 2648; 1875; 23491; 1387; 6241; 4605; 983; 1871; 1870; 11073; 1031; 1874; 5054; 1029; 5422; 898; 23411; 7298; 993; 23468; 1869; 990; 7161; 7083; 840; 6595; 890; 4172; 6822; 144455; 23429; 1719	79	79
0.0023405336528	0.0294261575797	Hepatitis C and Hepatocellular Carcinoma	Wikipathways	WP3646	BCL2L1; PTGS2; CTTN; BIRC5; BIRC3; SMAD3; PODXL; AKT1; RRM2; JUN; CXCR1; RAC1; CD44; COL4A2; LEF1; UCHL1; CASP7; E2F2; SOS1; VAV2; CASP9; IL6; GRB2	4088; 598; 330; 332; 6654; 1870; 3725; 51176; 2885; 3577; 7410; 6241; 2017; 207; 7345; 5743; 960; 1284; 842; 840; 3569; 5420; 5879	50	50
0.00248417118076	0.0311247014607	Diseases of signal transduction	Reactome	R-HSA-5663202	FGFR1OP2; KIAA1549; AKT1; AKT2; ARAF; EGF; PEBP1; RBPJ; MIB2; FAM114A2; ZC3HAV1; FGG; FGA; FGB; SHC1; ERBB4; ERLEC1; CLCN6; KITLG; FGFR2; ZFYVE9; GSK3A; AKAP9; GRB2; UBB; FKBP1A; HDAC11; APBB1IP; HRAS; GAB2; KAT2A; NCSTN; PIK3R3; NCOR1; KSR1; OS9; CCNC; FGF7; ERLIN2; CBL; HES1; VWF; HES5; CREBBP; PDGFRA; HDAC5; HDAC4; MAP2K1; HDAC6; NAPEPLD; SMAD2; SMAD3; PIK3AP1; CDC37; HBEGF; SRC; FOXO1; BRAP; DLL4; SND1; HEY2; HEY1; PORCN; SOS1; BAD; HSP90AA1; FOXO3; PLCG1; CPSF6; AP3B1; QKI; BCL2L11; FYN; PRR5; ATG7; JAG2; NRG3; NRG2; NRG4; PDGFA; NR4A1; FGFR1OP; HGF; LMNA; SNW1; CASP9; PDPK1	7450; 4088; 118788; 4254; 10533; 3164; 2885; 3265; 2534; 4087; 23493; 57670; 6464; 2244; 10018; 2308; 10013; 1839; 1950; 2252; 867; 79885; 2648; 11140; 842; 4000; 6714; 8844; 5037; 2309; 2263; 2931; 892; 9611; 8315; 3516; 388585; 3082; 9372; 23385; 5604; 3280; 572; 10827; 1185; 9542; 9846; 10142; 145957; 27248; 5335; 8546; 27044; 11116; 142678; 3714; 2266; 54567; 222236; 54518; 64840; 5154; 2243; 10956; 23462; 7314; 6654; 369; 2280; 8503; 55615; 22938; 5170; 10014; 1387; 56829; 207; 3320; 5156; 208; 26127; 11052; 11160; 10718; 2066; 9444; 9759	251	251
0.0025171149745	0.0314294561543	APC/C:Cdc20 mediated degradation of mitotic proteins	Reactome	R-HSA-176409	ANAPC16; CCNB1; MAD2L1; NEK2; BUB3; BUB1B; UBE2C; CCNA2; UBE2D1; CDK1; CDC16; UBB; PTTG1; CDC20; ANAPC4; ANAPC7	29945; 4085; 983; 4751; 7321; 9232; 991; 51434; 8881; 891; 11065; 701; 9184; 890; 7314; 119504	31	31
0.00265755864469	0.032651779886	the igf-1 receptor and longevity	BioCarta	longevitypathway	IGF1; SHC1; SOS1; SOD1; HRAS; CAT; FOXO3; AKT1; GRB2; PDPK1	6464; 207; 3265; 847; 2309; 5170; 3479; 6654; 2885; 6647	17	16
0.00265755864469	0.032651779886	Regulation of KIT signaling	Reactome	R-HSA-1433559	SRC; SOCS6; SOS1; PRKCA; FYN; CBL; GRB2; LYN; KITLG; YES1	7525; 867; 9306; 6714; 4067; 2534; 4254; 2885; 5578; 6654	16	16
0.00265755864469	0.032651779886	estrogen responsive protein efp controls cell cycle and breast tumors growth	BioCarta	efppathway	SMURF1; CCNB2; CCNB1; ESR1; TRIM25; SFN; CDK1; CDK5; CDK6; CDK7	7706; 2099; 9133; 2810; 1022; 891; 1020; 1021; 983; 57154	16	16
0.00265755864469	0.032651779886	Phytanic acid peroxisomal oxidation	EHMN	Phytanic acid peroxisomal oxidation	ACSL1; ACOX2; ACSL6; ACOX1; SCP2; ACSL4; ACAA1; PHYH; EHHADH; SLC27A2	8309; 6342; 11001; 2180; 51; 30; 5264; 1962; 2182; 23305	16	16
0.00265978569011	0.032651779886	Complement and Coagulation Cascades	Wikipathways	WP558	PROS1; SERPING1; CLTC; SERPINE1; SERPINA5; C9; C3; C7; C6; FGB; KLKB1; CD46; LMAN1; SERPINF2; CLU; THBD; F2; F3; CFI; F9; MASP1; PLG; C1S; C1R; VWF; PROC	3426; 5648; 5054; 7450; 730; 1191; 5624; 7056; 735; 2152; 2158; 1213; 718; 716; 3818; 710; 5104; 5345; 5340; 4179; 2147; 5627; 715; 2244; 3998; 729	59	59
0.00270344764007	0.0330764097171	Pyrimidine metabolism - Homo sapiens (human)	KEGG	path:hsa00240	POLA2; POLA1; POLR3F; POLR1A; POLR1D; RRM2; POLR3A; CAD; NT5M; DCK; DPYD; CMPK1; DCTD; NT5E; DPYS; RRM2B; PRIM2; TXNRD1; POLR1E; ENTPD5; TWISTNB; ENTPD1; UCK2; ENPP1; POLR2D; POLR2G; TK1; DUT; POLR2K; CDA; NME6; NME1; NME2; PNP; DHODH; TYMS; DTYMK; POLE2; CANT1; POLR3B; POLR3C	51727; 6241; 5167; 23649; 1635; 56953; 7296; 7298; 221830; 124583; 1723; 7371; 4830; 4831; 4860; 1806; 1807; 790; 25885; 1841; 4907; 5422; 5427; 50484; 5433; 5436; 5440; 1854; 11128; 10621; 10623; 51082; 55703; 64425; 7083; 5558; 953; 957; 978; 10201; 1633	105	104
0.00278880353786	0.0338277025097	PPAR Alpha Pathway	Wikipathways	WP2878	DBI; CYP4A11; CPT2; SCP2; RXRA; ACADM; FABP1; CDK1; ACAA1; APOC3; PPARA; APOA5; EHHADH; APOA1	335; 983; 6342; 1962; 345; 1376; 116519; 5465; 1622; 30; 34; 1579; 2168; 6256	26	26
0.00278880353786	0.0338277025097	Pyrimidine metabolism	Reactome	R-HSA-73848	UCK2; NT5M; CDA; DPYD; DHODH; DCTD; NT5E; AGXT2; DPYS; TYMS; TK1; CAD; DUT; DCK	1635; 1723; 56953; 978; 4907; 1854; 7298; 1807; 1633; 64902; 7083; 1806; 7371; 790	26	26
0.00279268745349	0.0338277025097	Retinol metabolism - Homo sapiens (human)	KEGG	path:hsa00830	UGT2A3; UGT2A1; ALDH1A2; DHRS4; RDH5; CYP2B6; UGT2B15; UGT2B10; UGT2B11; PNPLA4; LRAT; HSD17B6; CYP2C18; UGT2B7; RDH12; CYP3A7; CYP3A5; CYP2C9; CYP2C8; CYP4A11; ADH6; ADH4; ADH1A; RDH16; ADH1C; DHRS4L1; DHRS4L2; CYP26A1	130; 1558; 9227; 1551; 1555; 10901; 8854; 1559; 1562; 8608; 8228; 1577; 1579; 317749; 8630; 79799; 1592; 728635; 10941; 7364; 7365; 7366; 5959; 145226; 10720; 126; 124; 127	65	65
0.00287188106151	0.0343747295704	Bile secretion - Homo sapiens (human)	KEGG	path:hsa04976	ADCY8; SLC5A1; SLC4A2; SLC10A1; SLC9A3; NR0B2; SLC22A7; SLC22A1; AQP4; AQP1; ATP1B2; ATP1B3; ATP1B1; LDLR; KCNN2; RXRA; SLC27A5; ABCG5; ADCY5; ADCY6; ADCY1; ABCG8; CA2; BAAT; ATP1A4; ATP1A2; SCTR; SULT2A1; CFTR; ABCC3	107; 8714; 6550; 6554; 111; 10864; 6822; 6580; 1080; 570; 6523; 3781; 6344; 112; 483; 477; 480; 481; 482; 358; 361; 3949; 8431; 6256; 64241; 114; 10998; 760; 6522; 64240	71	71
0.00287188106151	0.0343747295704	p75(NTR)-mediated signaling	PID	p75ntrpathway	NGF; BIRC3; NCSTN; AKT1; BAD; RIPK2; MAPK10; IKBKG; FURIN; BCL2L11; RTN4R; MYD88; YWHAE; NTF3; SHC1; RAC1; RTN4; PRKCZ; RHOB; SQSTM1; IRAK1; MAGEH1; E2F1; APP; CASP9; PLG; MAG; SORT1; MMP3; NGFR	8878; 6272; 207; 3654; 4803; 388; 842; 5340; 7531; 65078; 57142; 5602; 28986; 4615; 8517; 330; 351; 5590; 5879; 5045; 6464; 4314; 4099; 4908; 1869; 10018; 4804; 23385; 572; 8767	72	71
0.00287774069537	0.0343747295704	FOXA2 and FOXA3 transcription factor networks	PID	hnf3bpathway	HADH; F2; PCK1; G6PC; ALAS1; TTR; CEBPD; ALB; KCNJ11; ACADM; CPT1C; AKT1; TFRC; DLK1; FOXF1; IGFBP1; PDX1; ABCC8; ALDOB; APOA1; BDH1	8788; 207; 2147; 7276; 3767; 211; 7037; 335; 213; 1052; 2538; 6833; 622; 126129; 3484; 2294; 34; 3651; 3033; 229; 5105	45	45
0.00288498827442	0.0343747295704	Tyrosine metabolism	INOH	None	DBH; AOC3; ADH6; ADH4; ALDH3A1; GSTZ1; COMT; MAOB; FAH; ADH1C; ADHFE1; ADH1A; TH; MAOA; SDHB; SDHD; ALDH1A3	8639; 220; 2184; 1312; 4129; 6392; 137872; 124; 130; 218; 127; 2954; 4128; 6390; 7054; 1621; 126	34	34
